0.200280  1.20      0.00      0.40      6.4128e+04
0.200280  1.50      0.00      0.40      6.4128e+04
0.200280  1.80      0.00      0.40      6.6111e+04
0.200280  1.50      0.30      0.40      6.4128e+04
0.200280  1.20      0.30      0.40      6.4128e+04
0.200280  0.90      0.30      0.40      6.4128e+04
0.200280  0.60      0.30      0.40      6.4128e+04
0.200280  0.30      0.30      0.40      6.4128e+04
0.200280  0.00      0.30      0.40      6.4128e+04
0.200280  -0.30     0.30      0.40      6.4128e+04
0.200280  -0.60     0.30      0.40      6.4128e+04
0.200280  -0.90     0.30      0.40      6.4128e+04
0.200280  -1.20     0.30      0.40      6.4128e+04
0.200280  -1.50     0.30      0.40      6.4128e+04
0.200280  -1.80     0.30      0.40      6.4128e+04
0.200280  -1.80     0.60      0.40      6.6111e+04
0.200280  -1.50     0.60      0.40      6.4128e+04
0.200280  -1.20     0.60      0.40      6.4128e+04
0.200280  -0.90     0.60      0.40      6.4128e+04
0.200280  -0.60     0.60      0.40      6.4128e+04
0.200280  -0.30     0.60      0.40      6.4128e+04
0.200280  0.00      0.60      0.40      6.4128e+04
0.200280  0.30      0.60      0.40      6.4128e+04
0.200280  0.60      0.60      0.40      6.4128e+04
0.200280  0.90      0.60      0.40      6.4128e+04
0.200280  1.20      0.60      0.40      6.4128e+04
0.200280  1.50      0.60      0.40      6.6111e+04
0.200280  1.20      0.90      0.40      6.6111e+04
0.200280  0.90      0.90      0.40      6.4128e+04
0.200280  0.60      0.90      0.40      6.4128e+04
0.200280  0.30      0.90      0.40      6.4128e+04
0.200280  0.00      0.90      0.40      6.4128e+04
0.200280  -0.30     0.90      0.40      6.4128e+04
0.200280  -0.60     0.90      0.40      6.4128e+04
0.200280  -0.90     0.90      0.40      6.4128e+04
0.200280  -1.20     0.90      0.40      6.4128e+04
0.200280  -1.50     0.90      0.40      6.6111e+04
0.200280  -1.20     1.20      0.40      6.6111e+04
0.200280  -0.90     1.20      0.40      6.4128e+04
0.200280  -0.60     1.20      0.40      6.4128e+04
0.200280  -0.30     1.20      0.40      6.4128e+04
0.200280  0.00      1.20      0.40      6.4128e+04
0.200280  0.30      1.20      0.40      6.4128e+04
0.200280  0.60      1.20      0.40      6.4128e+04
0.200280  0.90      1.20      0.40      6.6111e+04
0.200280  0.90      1.50      0.40      6.6111e+04
0.200280  0.60      1.50      0.40      6.6111e+04
0.200280  0.30      1.50      0.40      6.4128e+04
0.200280  0.00      1.50      0.40      6.4128e+04
0.200280  -0.30     1.50      0.40      6.4128e+04
0.200280  -0.60     1.50      0.40      6.4128e+04
0.200280  -0.90     1.50      0.40      6.6111e+04
0.200280  -1.20     1.50      0.40      6.6111e+04
0.200280  -0.90     1.80      0.40      6.6111e+04
0.200280  -0.60     1.80      0.40      6.6111e+04
0.200280  -0.30     1.80      0.40      6.6111e+04
0.200280  0.00      1.80      0.40      6.6111e+04
0.200280  0.30      1.80      0.40      6.6111e+04
0.200280  0.60      1.80      0.40      6.6111e+04
0.202950  0.60      -2.10     0.42      6.5601e+04
0.202950  0.30      -2.10     0.42      6.5601e+04
0.202950  0.00      -2.10     0.42      6.5601e+04
0.202950  -0.30     -2.10     0.42      6.5601e+04
0.202950  -0.60     -2.10     0.42      6.5601e+04
0.202950  -0.90     -2.10     0.42      6.5601e+04
0.202950  -1.50     -1.80     0.42      6.5601e+04
0.202950  -1.20     -1.80     0.42      6.5601e+04
0.202950  -0.90     -1.80     0.42      3.3959e+04
0.202950  -0.60     -1.80     0.42      3.3959e+04
0.202950  -0.30     -1.80     0.42      3.3959e+04
0.202950  0.00      -1.80     0.42      3.3959e+04
0.202950  0.30      -1.80     0.42      3.3959e+04
0.202950  0.60      -1.80     0.42      3.3959e+04
0.202950  0.90      -1.80     0.42      6.5601e+04
0.202950  1.20      -1.80     0.42      6.5601e+04
0.202950  1.50      -1.50     0.42      6.5601e+04
0.202950  1.20      -1.50     0.42      6.5601e+04
0.202950  0.90      -1.50     0.42      3.3959e+04
0.202950  0.60      -1.50     0.42      3.3959e+04
0.202950  0.30      -1.50     0.42      3.3426e+04
0.202950  0.00      -1.50     0.42      3.3426e+04
0.202950  -0.30     -1.50     0.42      3.3426e+04
0.202950  -0.60     -1.50     0.42      3.3426e+04
0.202950  -0.90     -1.50     0.42      3.3959e+04
0.202950  -1.20     -1.50     0.42      3.3959e+04
0.202950  -1.50     -1.50     0.42      6.5601e+04
0.202950  -1.80     -1.50     0.42      6.5601e+04
0.202950  -1.80     -1.20     0.42      6.5601e+04
0.202950  -1.50     -1.20     0.42      6.5601e+04
0.202950  -1.20     -1.20     0.42      3.3959e+04
0.202950  -0.90     -1.20     0.42      3.3426e+04
0.202950  -0.60     -1.20     0.42      3.3426e+04
0.202950  -0.30     -1.20     0.42      3.3426e+04
0.202950  0.00      -1.20     0.42      3.3426e+04
0.202950  0.30      -1.20     0.42      3.3426e+04
0.202950  0.60      -1.20     0.42      3.3426e+04
0.202950  0.90      -1.20     0.42      3.3959e+04
0.202950  1.20      -1.20     0.42      6.5601e+04
0.202950  1.50      -1.20     0.42      6.5601e+04
0.202950  1.80      -0.90     0.42      6.5601e+04
0.202950  1.50      -0.90     0.42      6.5601e+04
0.202950  1.20      -0.90     0.42      3.3959e+04
0.202950  0.90      -0.90     0.42      3.3426e+04
0.202950  0.60      -0.90     0.42      3.3426e+04
0.202950  0.30      -0.90     0.42      3.3426e+04
0.202950  0.00      -0.90     0.42      3.3426e+04
0.202950  -0.30     -0.90     0.42      3.3426e+04
0.202950  -0.60     -0.90     0.42      3.3426e+04
0.202950  -0.90     -0.90     0.42      3.3426e+04
0.202950  -1.20     -0.90     0.42      3.3426e+04
0.202950  -1.50     -0.90     0.42      3.3959e+04
0.202950  -1.80     -0.90     0.42      6.5601e+04
0.202950  -2.10     -0.90     0.42      6.5601e+04
0.202950  -2.10     -0.60     0.42      6.5601e+04
0.202950  -1.80     -0.60     0.42      3.3959e+04
0.202950  -1.50     -0.60     0.42      3.3426e+04
0.202950  -1.20     -0.60     0.42      3.3426e+04
0.202950  -0.90     -0.60     0.42      3.3426e+04
0.202950  -0.60     -0.60     0.42      3.3426e+04
0.202950  -0.30     -0.60     0.42      3.3426e+04
0.202950  0.00      -0.60     0.42      3.3426e+04
0.202950  0.30      -0.60     0.42      3.3426e+04
0.202950  0.60      -0.60     0.42      3.3426e+04
0.202950  0.90      -0.60     0.42      3.3426e+04
0.202950  1.20      -0.60     0.42      3.3426e+04
0.202950  1.50      -0.60     0.42      3.3959e+04
0.202950  1.80      -0.60     0.42      6.5601e+04
0.202950  2.10      -0.30     0.42      6.5601e+04
0.202950  1.80      -0.30     0.42      6.5601e+04
0.202950  1.50      -0.30     0.42      3.3426e+04
0.202950  1.20      -0.30     0.42      3.3426e+04
0.202950  0.90      -0.30     0.42      3.3426e+04
0.202950  0.60      -0.30     0.42      3.3426e+04
0.202950  0.30      -0.30     0.42      3.3426e+04
0.202950  0.00      -0.30     0.42      3.3426e+04
0.202950  -0.30     -0.30     0.42      3.3426e+04
0.202950  -0.60     -0.30     0.42      3.3426e+04
0.202950  -0.90     -0.30     0.42      3.3426e+04
0.202950  -1.20     -0.30     0.42      3.3426e+04
0.202950  -1.50     -0.30     0.42      3.3426e+04
0.202950  -1.80     -0.30     0.42      3.3426e+04
0.202950  -2.10     -0.30     0.42      6.5601e+04
0.202950  -2.40     -0.30     0.42      6.5601e+04
0.202950  -2.40     0.00      0.42      6.5601e+04
0.202950  -2.10     0.00      0.42      3.3959e+04
0.202950  -1.80     0.00      0.42      3.3426e+04
0.202950  -1.50     0.00      0.42      3.3426e+04
0.202950  -1.20     0.00      0.42      3.3426e+04
0.202950  -0.90     0.00      0.42      3.3426e+04
0.202950  -0.60     0.00      0.42      3.2252e+04
0.202950  -0.30     0.00      0.42      3.2252e+04
0.202950  0.00      0.00      0.42      3.2252e+04
0.202950  0.30      0.00      0.42      3.2252e+04
0.202950  0.60      0.00      0.42      3.3426e+04
0.202950  0.90      0.00      0.42      3.3426e+04
0.202950  1.20      0.00      0.42      3.3426e+04
0.202950  1.50      0.00      0.42      3.3426e+04
0.202950  1.80      0.00      0.42      3.3959e+04
0.202950  2.10      0.00      0.42      6.5601e+04
0.202950  2.10      0.30      0.42      6.5601e+04
0.202950  1.80      0.30      0.42      6.5601e+04
0.202950  1.50      0.30      0.42      3.3426e+04
0.202950  1.20      0.30      0.42      3.3426e+04
0.202950  0.90      0.30      0.42      3.3426e+04
0.202950  0.60      0.30      0.42      3.3426e+04
0.202950  0.30      0.30      0.42      3.3426e+04
0.202950  0.00      0.30      0.42      3.3426e+04
0.202950  -0.30     0.30      0.42      3.3426e+04
0.202950  -0.60     0.30      0.42      3.3426e+04
0.202950  -0.90     0.30      0.42      3.3426e+04
0.202950  -1.20     0.30      0.42      3.3426e+04
0.202950  -1.50     0.30      0.42      3.3426e+04
0.202950  -1.80     0.30      0.42      3.3426e+04
0.202950  -2.10     0.30      0.42      6.5601e+04
0.202950  -2.40     0.30      0.42      6.5601e+04
0.202950  -2.10     0.60      0.42      6.5601e+04
0.202950  -1.80     0.60      0.42      3.3959e+04
0.202950  -1.50     0.60      0.42      3.3426e+04
0.202950  -1.20     0.60      0.42      3.3426e+04
0.202950  -0.90     0.60      0.42      3.3426e+04
0.202950  -0.60     0.60      0.42      3.3426e+04
0.202950  -0.30     0.60      0.42      3.3426e+04
0.202950  0.00      0.60      0.42      3.3426e+04
0.202950  0.30      0.60      0.42      3.3426e+04
0.202950  0.60      0.60      0.42      3.3426e+04
0.202950  0.90      0.60      0.42      3.3426e+04
0.202950  1.20      0.60      0.42      3.3426e+04
0.202950  1.50      0.60      0.42      3.3959e+04
0.202950  1.80      0.60      0.42      6.5601e+04
0.202950  1.80      0.90      0.42      6.5601e+04
0.202950  1.50      0.90      0.42      6.5601e+04
0.202950  1.20      0.90      0.42      3.3959e+04
0.202950  0.90      0.90      0.42      3.3426e+04
0.202950  0.60      0.90      0.42      3.3426e+04
0.202950  0.30      0.90      0.42      3.3426e+04
0.202950  0.00      0.90      0.42      3.3426e+04
0.202950  -0.30     0.90      0.42      3.3426e+04
0.202950  -0.60     0.90      0.42      3.3426e+04
0.202950  -0.90     0.90      0.42      3.3426e+04
0.202950  -1.20     0.90      0.42      3.3426e+04
0.202950  -1.50     0.90      0.42      3.3959e+04
0.202950  -1.80     0.90      0.42      6.5601e+04
0.202950  -2.10     0.90      0.42      6.5601e+04
0.202950  -1.80     1.20      0.42      6.5601e+04
0.202950  -1.50     1.20      0.42      6.5601e+04
0.202950  -1.20     1.20      0.42      3.3959e+04
0.202950  -0.90     1.20      0.42      3.3426e+04
0.202950  -0.60     1.20      0.42      3.3426e+04
0.202950  -0.30     1.20      0.42      3.3426e+04
0.202950  0.00      1.20      0.42      3.3426e+04
0.202950  0.30      1.20      0.42      3.3426e+04
0.202950  0.60      1.20      0.42      3.3426e+04
0.202950  0.90      1.20      0.42      3.3959e+04
0.202950  1.20      1.20      0.42      6.5601e+04
0.202950  1.50      1.20      0.42      6.5601e+04
0.202950  1.50      1.50      0.42      6.5601e+04
0.202950  1.20      1.50      0.42      6.5601e+04
0.202950  0.90      1.50      0.42      3.3959e+04
0.202950  0.60      1.50      0.42      3.3959e+04
0.202950  0.30      1.50      0.42      3.3426e+04
0.202950  0.00      1.50      0.42      3.3426e+04
0.202950  -0.30     1.50      0.42      3.3426e+04
0.202950  -0.60     1.50      0.42      3.3426e+04
0.202950  -0.90     1.50      0.42      3.3959e+04
0.202950  -1.20     1.50      0.42      3.3959e+04
0.202950  -1.50     1.50      0.42      6.5601e+04
0.202950  -1.80     1.50      0.42      6.5601e+04
0.202950  -1.50     1.80      0.42      6.5601e+04
0.202950  -1.20     1.80      0.42      6.5601e+04
0.202950  -0.90     1.80      0.42      3.3959e+04
0.202950  -0.60     1.80      0.42      3.3959e+04
0.202950  -0.30     1.80      0.42      3.3959e+04
0.202950  0.00      1.80      0.42      3.3959e+04
0.202950  0.30      1.80      0.42      3.3959e+04
0.202950  0.60      1.80      0.42      3.3959e+04
0.202950  0.90      1.80      0.42      6.5601e+04
0.202950  1.20      1.80      0.42      6.5601e+04
0.202950  0.60      2.10      0.42      6.5601e+04
0.202950  0.30      2.10      0.42      6.5601e+04
0.202950  0.00      2.10      0.42      6.5601e+04
0.202950  -0.30     2.10      0.42      6.5601e+04
0.202950  -0.60     2.10      0.42      6.5601e+04
0.202950  -0.90     2.10      0.42      6.5601e+04
0.206910  0.30      -2.70     0.41      6.6351e+04
0.206910  0.00      -2.70     0.41      6.6351e+04
0.206910  -0.30     -2.70     0.41      6.6351e+04
0.206910  -0.60     -2.70     0.41      6.6351e+04
0.206910  -1.50     -2.40     0.41      6.6351e+04
0.206910  -1.20     -2.40     0.41      6.6351e+04
0.206910  -0.90     -2.40     0.41      6.6351e+04
0.206910  -0.60     -2.40     0.41      6.6351e+04
0.206910  -0.30     -2.40     0.41      6.6351e+04
0.206910  0.00      -2.40     0.41      6.6351e+04
0.206910  0.30      -2.40     0.41      6.6351e+04
0.206910  0.60      -2.40     0.41      6.6351e+04
0.206910  0.90      -2.40     0.41      6.6351e+04
0.206910  1.20      -2.40     0.41      6.6351e+04
0.206910  1.50      -2.10     0.41      6.6351e+04
0.206910  1.20      -2.10     0.41      6.6351e+04
0.206910  0.90      -2.10     0.41      6.3550e+04
0.206910  0.60      -2.10     0.41      5.6654e+04
0.206910  0.30      -2.10     0.41      5.6654e+04
0.206910  0.00      -2.10     0.41      5.6654e+04
0.206910  -0.30     -2.10     0.41      5.6654e+04
0.206910  -0.60     -2.10     0.41      5.6654e+04
0.206910  -0.90     -2.10     0.41      5.6654e+04
0.206910  -1.20     -2.10     0.41      6.3550e+04
0.206910  -1.50     -2.10     0.41      6.6351e+04
0.206910  -1.80     -2.10     0.41      6.6351e+04
0.206910  -2.40     -1.80     0.41      6.6351e+04
0.206910  -2.10     -1.80     0.41      6.6351e+04
0.206910  -1.80     -1.80     0.41      6.3550e+04
0.206910  -1.50     -1.80     0.41      5.6654e+04
0.206910  -1.20     -1.80     0.41      5.6654e+04
0.206910  -0.90     -1.80     0.41      5.8680e+04
0.206910  -0.60     -1.80     0.41      5.8680e+04
0.206910  -0.30     -1.80     0.41      5.8680e+04
0.206910  0.00      -1.80     0.41      5.8680e+04
0.206910  0.30      -1.80     0.41      5.8680e+04
0.206910  0.60      -1.80     0.41      5.8680e+04
0.206910  0.90      -1.80     0.41      5.6654e+04
0.206910  1.20      -1.80     0.41      5.6654e+04
0.206910  1.50      -1.80     0.41      6.3550e+04
0.206910  1.80      -1.80     0.41      6.6351e+04
0.206910  2.10      -1.80     0.41      6.6351e+04
0.206910  2.10      -1.50     0.41      6.6351e+04
0.206910  1.80      -1.50     0.41      6.6351e+04
0.206910  1.50      -1.50     0.41      5.6654e+04
0.206910  1.20      -1.50     0.41      5.6654e+04
0.206910  0.90      -1.50     0.41      5.8680e+04
0.206910  0.60      -1.50     0.41      5.8680e+04
0.206910  0.30      -1.50     0.41      5.7179e+04
0.206910  0.00      -1.50     0.41      5.7179e+04
0.206910  -0.30     -1.50     0.41      5.7179e+04
0.206910  -0.60     -1.50     0.41      5.7179e+04
0.206910  -0.90     -1.50     0.41      5.8680e+04
0.206910  -1.20     -1.50     0.41      5.8680e+04
0.206910  -1.50     -1.50     0.41      5.6654e+04
0.206910  -1.80     -1.50     0.41      5.6654e+04
0.206910  -2.10     -1.50     0.41      6.6351e+04
0.206910  -2.40     -1.50     0.41      6.6351e+04
0.206910  -2.70     -1.20     0.41      6.6351e+04
0.206910  -2.40     -1.20     0.41      6.6351e+04
0.206910  -2.10     -1.20     0.41      6.3550e+04
0.206910  -1.80     -1.20     0.41      5.6654e+04
0.206910  -1.50     -1.20     0.41      5.6654e+04
0.206910  -1.20     -1.20     0.41      5.8680e+04
0.206910  -0.90     -1.20     0.41      5.7179e+04
0.206910  -0.60     -1.20     0.41      5.7179e+04
0.206910  -0.30     -1.20     0.41      5.7179e+04
0.206910  0.00      -1.20     0.41      5.7179e+04
0.206910  0.30      -1.20     0.41      5.7179e+04
0.206910  0.60      -1.20     0.41      5.7179e+04
0.206910  0.90      -1.20     0.41      5.8680e+04
0.206910  1.20      -1.20     0.41      5.6654e+04
0.206910  1.50      -1.20     0.41      5.6654e+04
0.206910  1.80      -1.20     0.41      6.3550e+04
0.206910  2.10      -1.20     0.41      6.6351e+04
0.206910  2.40      -1.20     0.41      6.6351e+04
0.206910  2.40      -0.90     0.41      6.6351e+04
0.206910  2.10      -0.90     0.41      6.6351e+04
0.206910  1.80      -0.90     0.41      5.6654e+04
0.206910  1.50      -0.90     0.41      5.6654e+04
0.206910  1.20      -0.90     0.41      5.8680e+04
0.206910  0.90      -0.90     0.41      5.7179e+04
0.206910  0.60      -0.90     0.41      5.7179e+04
0.206910  0.30      -0.90     0.41      5.7179e+04
0.206910  0.00      -0.90     0.41      5.7179e+04
0.206910  -0.30     -0.90     0.41      5.7179e+04
0.206910  -0.60     -0.90     0.41      5.7179e+04
0.206910  -0.90     -0.90     0.41      5.7179e+04
0.206910  -1.20     -0.90     0.41      5.7179e+04
0.206910  -1.50     -0.90     0.41      5.8680e+04
0.206910  -1.80     -0.90     0.41      5.6654e+04
0.206910  -2.10     -0.90     0.41      5.6654e+04
0.206910  -2.40     -0.90     0.41      6.6351e+04
0.206910  -2.70     -0.90     0.41      6.6351e+04
0.206910  -2.70     -0.60     0.41      6.6351e+04
0.206910  -2.40     -0.60     0.41      6.6351e+04
0.206910  -2.10     -0.60     0.41      5.6654e+04
0.206910  -1.80     -0.60     0.41      5.8680e+04
0.206910  -1.50     -0.60     0.41      5.7179e+04
0.206910  -1.20     -0.60     0.41      5.7179e+04
0.206910  -0.90     -0.60     0.41      5.7179e+04
0.206910  -0.60     -0.60     0.41      5.7179e+04
0.206910  -0.30     -0.60     0.41      5.7179e+04
0.206910  0.00      -0.60     0.41      5.7179e+04
0.206910  0.30      -0.60     0.41      5.7179e+04
0.206910  0.60      -0.60     0.41      5.7179e+04
0.206910  0.90      -0.60     0.41      5.7179e+04
0.206910  1.20      -0.60     0.41      5.7179e+04
0.206910  1.50      -0.60     0.41      5.8680e+04
0.206910  1.80      -0.60     0.41      5.6654e+04
0.206910  2.10      -0.60     0.41      6.6351e+04
0.206910  2.40      -0.60     0.41      6.6351e+04
0.206910  2.70      -0.30     0.41      6.6351e+04
0.206910  2.40      -0.30     0.41      6.6351e+04
0.206910  2.10      -0.30     0.41      5.6654e+04
0.206910  1.80      -0.30     0.41      5.6654e+04
0.206910  1.50      -0.30     0.41      5.7179e+04
0.206910  1.20      -0.30     0.41      5.7179e+04
0.206910  0.90      -0.30     0.41      5.7179e+04
0.206910  0.60      -0.30     0.41      5.7179e+04
0.206910  0.30      -0.30     0.41      5.7179e+04
0.206910  0.00      -0.30     0.41      5.7179e+04
0.206910  -0.30     -0.30     0.41      5.7179e+04
0.206910  -0.60     -0.30     0.41      5.7179e+04
0.206910  -0.90     -0.30     0.41      5.7179e+04
0.206910  -1.20     -0.30     0.41      5.7179e+04
0.206910  -1.50     -0.30     0.41      5.7179e+04
0.206910  -1.80     -0.30     0.41      5.7179e+04
0.206910  -2.10     -0.30     0.41      5.6654e+04
0.206910  -2.40     -0.30     0.41      5.6654e+04
0.206910  -2.70     -0.30     0.41      6.6351e+04
0.206910  -3.00     -0.30     0.41      6.6351e+04
0.206910  -3.00     0.00      0.41      6.6351e+04
0.206910  -2.70     0.00      0.41      6.6351e+04
0.206910  -2.40     0.00      0.41      5.6654e+04
0.206910  -2.10     0.00      0.41      5.8680e+04
0.206910  -1.80     0.00      0.41      5.7179e+04
0.206910  -1.50     0.00      0.41      5.7179e+04
0.206910  -1.20     0.00      0.41      5.7179e+04
0.206910  -0.90     0.00      0.41      5.7179e+04
0.206910  -0.60     0.00      0.41      5.5098e+04
0.206910  -0.30     0.00      0.41      5.5098e+04
0.206910  0.00      0.00      0.41      5.5098e+04
0.206910  0.30      0.00      0.41      5.5098e+04
0.206910  0.60      0.00      0.41      5.7179e+04
0.206910  0.90      0.00      0.41      5.7179e+04
0.206910  1.20      0.00      0.41      5.7179e+04
0.206910  1.50      0.00      0.41      5.7179e+04
0.206910  1.80      0.00      0.41      5.8680e+04
0.206910  2.10      0.00      0.41      5.6654e+04
0.206910  2.40      0.00      0.41      6.6351e+04
0.206910  2.70      0.00      0.41      6.6351e+04
0.206910  2.40      0.30      0.41      6.6351e+04
0.206910  2.10      0.30      0.41      5.6654e+04
0.206910  1.80      0.30      0.41      5.6654e+04
0.206910  1.50      0.30      0.41      5.7179e+04
0.206910  1.20      0.30      0.41      5.7179e+04
0.206910  0.90      0.30      0.41      5.7179e+04
0.206910  0.60      0.30      0.41      5.7179e+04
0.206910  0.30      0.30      0.41      5.7179e+04
0.206910  0.00      0.30      0.41      5.7179e+04
0.206910  -0.30     0.30      0.41      5.7179e+04
0.206910  -0.60     0.30      0.41      5.7179e+04
0.206910  -0.90     0.30      0.41      5.7179e+04
0.206910  -1.20     0.30      0.41      5.7179e+04
0.206910  -1.50     0.30      0.41      5.7179e+04
0.206910  -1.80     0.30      0.41      5.7179e+04
0.206910  -2.10     0.30      0.41      5.6654e+04
0.206910  -2.40     0.30      0.41      5.6654e+04
0.206910  -2.70     0.30      0.41      6.6351e+04
0.206910  -2.70     0.60      0.41      6.6351e+04
0.206910  -2.40     0.60      0.41      6.6351e+04
0.206910  -2.10     0.60      0.41      5.6654e+04
0.206910  -1.80     0.60      0.41      5.8680e+04
0.206910  -1.50     0.60      0.41      5.7179e+04
0.206910  -1.20     0.60      0.41      5.7179e+04
0.206910  -0.90     0.60      0.41      5.7179e+04
0.206910  -0.60     0.60      0.41      5.7179e+04
0.206910  -0.30     0.60      0.41      5.7179e+04
0.206910  0.00      0.60      0.41      5.7179e+04
0.206910  0.30      0.60      0.41      5.7179e+04
0.206910  0.60      0.60      0.41      5.7179e+04
0.206910  0.90      0.60      0.41      5.7179e+04
0.206910  1.20      0.60      0.41      5.7179e+04
0.206910  1.50      0.60      0.41      5.8680e+04
0.206910  1.80      0.60      0.41      5.6654e+04
0.206910  2.10      0.60      0.41      6.6351e+04
0.206910  2.40      0.60      0.41      6.6351e+04
0.206910  2.40      0.90      0.41      6.6351e+04
0.206910  2.10      0.90      0.41      6.6351e+04
0.206910  1.80      0.90      0.41      5.6654e+04
0.206910  1.50      0.90      0.41      5.6654e+04
0.206910  1.20      0.90      0.41      5.8680e+04
0.206910  0.90      0.90      0.41      5.7179e+04
0.206910  0.60      0.90      0.41      5.7179e+04
0.206910  0.30      0.90      0.41      5.7179e+04
0.206910  0.00      0.90      0.41      5.7179e+04
0.206910  -0.30     0.90      0.41      5.7179e+04
0.206910  -0.60     0.90      0.41      5.7179e+04
0.206910  -0.90     0.90      0.41      5.7179e+04
0.206910  -1.20     0.90      0.41      5.7179e+04
0.206910  -1.50     0.90      0.41      5.8680e+04
0.206910  -1.80     0.90      0.41      5.6654e+04
0.206910  -2.10     0.90      0.41      5.6654e+04
0.206910  -2.40     0.90      0.41      6.6351e+04
0.206910  -2.70     0.90      0.41      6.6351e+04
0.206910  -2.70     1.20      0.41      6.6351e+04
0.206910  -2.40     1.20      0.41      6.6351e+04
0.206910  -2.10     1.20      0.41      6.3550e+04
0.206910  -1.80     1.20      0.41      5.6654e+04
0.206910  -1.50     1.20      0.41      5.6654e+04
0.206910  -1.20     1.20      0.41      5.8680e+04
0.206910  -0.90     1.20      0.41      5.7179e+04
0.206910  -0.60     1.20      0.41      5.7179e+04
0.206910  -0.30     1.20      0.41      5.7179e+04
0.206910  0.00      1.20      0.41      5.7179e+04
0.206910  0.30      1.20      0.41      5.7179e+04
0.206910  0.60      1.20      0.41      5.7179e+04
0.206910  0.90      1.20      0.41      5.8680e+04
0.206910  1.20      1.20      0.41      5.6654e+04
0.206910  1.50      1.20      0.41      5.6654e+04
0.206910  1.80      1.20      0.41      6.3550e+04
0.206910  2.10      1.20      0.41      6.6351e+04
0.206910  2.40      1.20      0.41      6.6351e+04
