PMMA AvgEnergyPrim Dose DosePrim DoseProt DLET DLETPrim DLETProt TLET TLETPrim TLETProt dQ dQPrim dQProt tQ tQPrim tQProt dZeff2Beta2 dZeff2Beta2Prim dZeff2Beta2Prot tZeff2Beta2 tZeff2Beta2Prim tZeff2Beta2Prot
1.500 3.713994e+01 1.687783e-01 1.648129e-01 1.685555e-01 1.963440e+01 1.583000e+01 1.681121e+01 1.609471e+01 1.580862e+01 1.605280e+01 5.097412e+00 2.714710e-02 3.024088e-02 9.759533e-02 2.715129e-02 2.780974e-02 6.935743e+01 1.339716e+01 1.482974e+01 1.422757e+01 1.340048e+01 1.370666e+01
1.500 3.715157e+01 1.740120e-01 1.691364e-01 1.729118e-01 2.342773e+01 1.627707e+01 1.706936e+01 1.618153e+01 1.580572e+01 1.604545e+01 5.373988e+00 2.715997e-02 2.943305e-02 9.958927e-02 2.714653e-02 2.777389e-02 8.123815e+01 1.340316e+01 1.446154e+01 1.439517e+01 1.339827e+01 1.369040e+01
1.500 3.714730e+01 1.699049e-01 1.658958e-01 1.692960e-01 1.700109e+01 1.596959e+01 1.656746e+01 1.604168e+01 1.580574e+01 1.600927e+01 2.993788e-02 2.713630e-02 2.874537e-02 2.733032e-02 2.714514e-02 2.766363e-02 1.469824e+01 1.339214e+01 1.414147e+01 1.347244e+01 1.339762e+01 1.363907e+01
1.500 3.714653e+01 1.725173e-01 1.670539e-01 1.712869e-01 4.079731e+01 1.581582e+01 1.697048e+01 1.624015e+01 1.580553e+01 1.608111e+01 8.014295e+00 2.711664e-02 3.115854e-02 1.090539e-01 2.714440e-02 2.789459e-02 1.913466e+02 1.338298e+01 1.522766e+01 1.477938e+01 1.339728e+01 1.374503e+01
1.500 3.714358e+01 1.685419e-01 1.644010e-01 1.682560e-01 1.768175e+01 1.582041e+01 1.690878e+01 1.608678e+01 1.580683e+01 1.605553e+01 3.297722e-02 2.712625e-02 3.057310e-02 2.752507e-02 2.714724e-02 2.783040e-02 1.610060e+01 1.338746e+01 1.498748e+01 1.356311e+01 1.339859e+01 1.371638e+01
1.500 3.714868e+01 1.702691e-01 1.660165e-01 1.696037e-01 2.044210e+01 1.601328e+01 1.693553e+01 1.611434e+01 1.580459e+01 1.604036e+01 4.390962e-02 2.712594e-02 3.010804e-02 2.765195e-02 2.714245e-02 2.777764e-02 2.079811e+01 1.338731e+01 1.476357e+01 1.361589e+01 1.339636e+01 1.369154e+01
1.500 3.715680e+01 1.732290e-01 1.690879e-01 1.728334e-01 1.840556e+01 1.581322e+01 1.647127e+01 1.606843e+01 1.580157e+01 1.602673e+01 3.657098e-02 2.711138e-02 2.890238e-02 2.745892e-02 2.713597e-02 2.771115e-02 1.758425e+01 1.338053e+01 1.421452e+01 1.352903e+01 1.339335e+01 1.366119e+01
1.500 3.714609e+01 1.737172e-01 1.676083e-01 1.718251e-01 3.851227e+01 1.582200e+01 1.784963e+01 1.634458e+01 1.580531e+01 1.608997e+01 1.080155e+01 2.712911e-02 4.447687e-02 1.789297e-01 2.714370e-02 2.852930e-02 1.684497e+02 1.338879e+01 1.865024e+01 1.576747e+01 1.339695e+01 1.385858e+01
1.500 3.713912e+01 1.708225e-01 1.644658e-01 1.688131e-01 5.352441e+01 1.597924e+01 1.737440e+01 1.633763e+01 1.581002e+01 1.608596e+01 8.510704e+00 2.714604e-02 2.977646e-02 1.159225e-01 2.715499e-02 2.787755e-02 2.498231e+02 1.339667e+01 1.462103e+01 1.542807e+01 1.340221e+01 1.373864e+01
1.500 3.715259e+01 1.722482e-01 1.677436e-01 1.714065e-01 2.677289e+01 1.581978e+01 1.711785e+01 1.615677e+01 1.580301e+01 1.604125e+01 5.381849e+00 2.712480e-02 3.309021e-02 1.001513e-01 2.713897e-02 2.784572e-02 1.022498e+02 1.338678e+01 1.592455e+01 1.466453e+01 1.339474e+01 1.371665e+01
