PMMA AvgEnergyPrim Dose DosePrim DoseProt DLET DLETPrim DLETProt TLET TLETPrim TLETProt dQ dQPrim dQProt tQ tQPrim tQProt dZeff2Beta2 dZeff2Beta2Prim dZeff2Beta2Prot tZeff2Beta2 tZeff2Beta2Prim tZeff2Beta2Prot
2.560 6.217930e+00 1.645777e-01 1.615842e-01 1.645777e-01 1.123297e+02 1.095607e+02 1.123297e+02 7.887836e+01 7.816257e+01 7.887836e+01 6.033686e-01 5.591002e-01 6.033686e-01 2.663878e-01 2.626459e-01 2.743147e-01 2.068320e+02 1.961987e+02 2.068320e+02 1.048999e+02 1.055630e+02 1.080214e+02
2.560 6.211521e+00 1.643738e-01 1.614042e-01 1.642209e-01 1.126257e+02 1.077597e+02 1.098356e+02 7.878635e+01 7.802623e+01 7.866100e+01 4.566478e+00 5.480499e-01 5.718111e-01 4.778616e-01 2.628625e-01 2.696588e-01 2.449325e+02 1.903584e+02 1.968609e+02 1.064731e+02 1.051178e+02 1.068622e+02
2.560 6.224624e+00 1.619146e-01 1.595106e-01 1.619146e-01 1.090219e+02 1.075997e+02 1.090219e+02 7.834443e+01 7.785459e+01 7.834443e+01 5.446893e-01 5.285987e-01 5.446893e-01 2.534172e-01 2.562693e-01 2.610128e-01 1.925478e+02 1.881238e+02 1.925478e+02 1.024264e+02 1.042343e+02 1.054964e+02
2.560 6.206625e+00 1.655407e-01 1.623840e-01 1.652211e-01 1.235711e+02 1.110447e+02 1.134383e+02 7.948355e+01 7.863367e+01 7.929038e+01 4.966724e+00 5.584010e-01 5.957393e-01 4.441158e-01 2.632604e-01 2.732827e-01 2.973528e+02 1.984023e+02 2.074194e+02 1.078830e+02 1.063960e+02 1.085632e+02
2.560 6.218267e+00 1.638623e-01 1.611758e-01 1.638617e-01 1.126006e+02 1.099634e+02 1.126006e+02 7.889711e+01 7.824974e+01 7.889711e+01 5.974095e-01 5.642127e-01 5.974095e-01 2.645951e-01 2.643699e-01 2.724879e-01 2.064945e+02 1.972914e+02 2.064945e+02 1.047829e+02 1.059122e+02 1.079086e+02
2.560 6.189654e+00 1.646479e-01 1.622852e-01 1.646479e-01 1.121596e+02 1.100979e+02 1.121596e+02 7.910721e+01 7.857775e+01 7.910721e+01 5.634166e-01 5.379177e-01 5.634166e-01 2.574376e-01 2.588777e-01 2.650829e-01 2.008450e+02 1.937006e+02 2.008450e+02 1.041779e+02 1.056894e+02 1.072717e+02
2.560 6.233832e+00 1.629013e-01 1.599450e-01 1.628255e-01 1.153328e+02 1.115480e+02 1.139733e+02 7.902964e+01 7.827400e+01 7.896773e+01 2.673133e+00 5.942224e-01 6.268685e-01 3.806824e-01 2.706646e-01 2.793857e-01 2.365660e+02 2.038968e+02 2.124199e+02 1.066943e+02 1.068158e+02 1.088891e+02
2.560 6.229325e+00 1.627312e-01 1.602108e-01 1.626551e-01 1.141768e+02 1.112061e+02 1.128081e+02 7.888086e+01 7.829779e+01 7.882032e+01 2.700836e+00 6.292287e-01 6.477937e-01 3.872829e-01 2.801308e-01 2.856562e-01 2.375300e+02 2.082264e+02 2.132913e+02 1.073116e+02 1.078111e+02 1.092274e+02
2.560 6.222440e+00 1.630475e-01 1.607493e-01 1.630475e-01 1.134829e+02 1.114485e+02 1.134829e+02 7.892463e+01 7.840509e+01 7.892463e+01 6.316753e-01 6.002219e-01 6.316753e-01 2.727487e-01 2.725852e-01 2.806680e-01 2.127817e+02 2.050239e+02 2.127817e+02 1.058672e+02 1.071838e+02 1.089411e+02
2.560 6.226154e+00 1.631239e-01 1.610285e-01 1.631239e-01 1.108337e+02 1.096953e+02 1.108337e+02 7.864220e+01 7.821423e+01 7.864220e+01 5.748565e-01 5.634524e-01 5.748565e-01 2.607576e-01 2.648215e-01 2.684772e-01 1.997352e+02 1.964728e+02 1.997352e+02 1.038435e+02 1.058778e+02 1.069177e+02
2.560 6.239339e+00 1.628902e-01 1.597513e-01 1.626440e-01 1.140306e+02 1.102269e+02 1.129588e+02 7.875812e+01 7.795250e+01 7.865029e+01 6.156101e-01 5.774980e-01 6.121776e-01 2.665892e-01 2.657874e-01 2.747015e-01 2.113074e+02 2.002643e+02 2.096501e+02 1.047645e+02 1.057835e+02 1.079272e+02
2.560 6.219222e+00 1.622765e-01 1.596152e-01 1.622765e-01 1.105590e+02 1.082060e+02 1.105590e+02 7.844582e+01 7.781413e+01 7.844582e+01 5.721373e-01 5.358458e-01 5.721373e-01 2.586721e-01 2.566804e-01 2.660607e-01 1.997228e+02 1.908497e+02 1.997228e+02 1.034423e+02 1.043329e+02 1.063969e+02
2.560 6.249565e+00 1.625296e-01 1.596067e-01 1.624770e-01 1.119915e+02 1.093498e+02 1.118030e+02 7.851003e+01 7.781135e+01 7.848721e+01 6.081849e-01 5.750618e-01 6.076457e-01 2.665299e-01 2.658090e-01 2.744282e-01 2.066757e+02 1.978772e+02 2.064042e+02 1.044338e+02 1.054820e+02 1.075228e+02
2.560 6.225549e+00 1.630002e-01 1.599909e-01 1.629352e-01 1.122448e+02 1.084441e+02 1.111655e+02 7.883347e+01 7.805940e+01 7.877704e+01 2.503650e+00 5.514198e-01 5.974718e-01 3.747998e-01 2.630053e-01 2.748881e-01 2.239408e+02 1.921413e+02 2.030393e+02 1.060059e+02 1.052930e+02 1.077711e+02
2.560 6.234166e+00 1.648459e-01 1.615107e-01 1.648418e-01 1.119908e+02 1.093695e+02 1.117205e+02 7.853888e+01 7.777693e+01 7.853693e+01 6.410273e-01 6.002147e-01 6.318308e-01 2.718169e-01 2.706328e-01 2.798663e-01 2.110757e+02 2.022451e+02 2.102076e+02 1.050405e+02 1.059861e+02 1.081705e+02
2.560 6.198199e+00 1.650461e-01 1.623670e-01 1.650461e-01 1.161185e+02 1.137288e+02 1.161185e+02 7.966848e+01 7.901034e+01 7.966848e+01 6.606500e-01 6.264362e-01 6.606500e-01 2.799713e-01 2.790822e-01 2.883157e-01 2.212342e+02 2.126077e+02 2.212342e+02 1.077751e+02 1.088988e+02 1.109873e+02
2.560 6.241917e+00 1.611322e-01 1.586002e-01 1.611322e-01 1.099513e+02 1.077604e+02 1.099513e+02 7.838385e+01 7.776270e+01 7.838385e+01 5.504811e-01 5.214578e-01 5.504811e-01 2.538555e-01 2.542523e-01 2.619999e-01 1.949319e+02 1.873892e+02 1.949319e+02 1.025097e+02 1.039513e+02 1.057986e+02
2.560 6.234251e+00 1.635410e-01 1.613051e-01 1.634610e-01 1.126250e+02 1.111995e+02 1.122129e+02 7.866350e+01 7.820317e+01 7.862892e+01 5.960974e-01 5.864869e-01 5.946575e-01 2.633212e-01 2.685075e-01 2.713808e-01 2.062731e+02 2.029616e+02 2.055995e+02 1.042355e+02 1.064802e+02 1.074188e+02
2.560 6.195121e+00 1.633844e-01 1.605111e-01 1.633318e-01 1.141133e+02 1.108333e+02 1.139575e+02 7.942045e+01 7.864447e+01 7.939793e+01 6.019444e-01 5.653207e-01 6.015390e-01 2.665472e-01 2.656751e-01 2.744911e-01 2.092817e+02 1.985975e+02 2.090718e+02 1.057382e+02 1.066078e+02 1.088842e+02
2.560 6.196100e+00 1.646617e-01 1.615057e-01 1.644651e-01 1.147444e+02 1.103750e+02 1.129311e+02 7.934820e+01 7.856497e+01 7.927472e+01 6.133630e-01 5.736417e-01 6.007469e-01 2.669142e-01 2.678520e-01 2.751570e-01 2.111457e+02 1.989387e+02 2.068992e+02 1.053639e+02 1.066849e+02 1.086464e+02
2.560 6.241444e+00 1.642660e-01 1.619992e-01 1.642660e-01 1.116435e+02 1.100419e+02 1.116435e+02 7.859358e+01 7.809062e+01 7.859358e+01 5.910212e-01 5.788305e-01 5.910212e-01 2.637639e-01 2.675038e-01 2.709526e-01 2.037704e+02 1.994351e+02 2.037704e+02 1.044193e+02 1.060889e+02 1.072652e+02
2.560 6.223652e+00 1.622714e-01 1.596591e-01 1.622714e-01 1.133168e+02 1.112965e+02 1.133168e+02 7.880968e+01 7.822444e+01 7.880968e+01 6.387235e-01 6.176342e-01 6.387235e-01 2.731338e-01 2.753934e-01 2.812840e-01 2.139714e+02 2.077687e+02 2.139714e+02 1.056956e+02 1.072634e+02 1.088495e+02
2.560 6.226866e+00 1.620805e-01 1.593970e-01 1.620805e-01 1.098035e+02 1.074515e+02 1.098035e+02 7.845302e+01 7.782507e+01 7.845302e+01 5.579073e-01 5.227472e-01 5.579073e-01 2.564369e-01 2.547741e-01 2.640413e-01 1.956396e+02 1.869988e+02 1.956396e+02 1.029907e+02 1.040105e+02 1.060448e+02
2.560 6.188855e+00 1.648961e-01 1.620190e-01 1.648961e-01 1.130726e+02 1.109270e+02 1.130726e+02 7.931449e+01 7.869112e+01 7.931449e+01 5.982591e-01 5.783103e-01 5.982591e-01 2.658863e-01 2.685668e-01 2.739769e-01 2.070896e+02 2.007292e+02 2.070896e+02 1.054023e+02 1.070044e+02 1.086096e+02
2.560 6.222537e+00 1.639482e-01 1.615416e-01 1.639482e-01 1.108243e+02 1.090677e+02 1.108243e+02 7.854629e+01 7.803243e+01 7.854629e+01 5.787998e-01 5.605423e-01 5.787998e-01 2.609104e-01 2.632505e-01 2.682110e-01 2.008606e+02 1.954350e+02 2.008606e+02 1.038821e+02 1.054198e+02 1.067889e+02
2.560 6.209239e+00 1.630221e-01 1.605328e-01 1.629595e-01 1.137568e+02 1.110771e+02 1.127332e+02 7.910151e+01 7.853092e+01 7.904527e+01 2.462033e+00 5.836056e-01 6.009039e-01 3.723552e-01 2.697518e-01 2.746807e-01 2.268523e+02 2.016004e+02 2.066517e+02 1.062125e+02 1.069298e+02 1.082868e+02
2.560 6.216562e+00 1.627784e-01 1.600088e-01 1.627784e-01 1.119876e+02 1.096231e+02 1.119876e+02 7.884287e+01 7.821333e+01 7.884287e+01 5.800606e-01 5.448568e-01 5.800606e-01 2.607998e-01 2.594003e-01 2.686343e-01 2.028280e+02 1.940969e+02 2.028280e+02 1.041997e+02 1.052850e+02 1.073298e+02
2.560 6.202984e+00 1.637657e-01 1.613957e-01 1.637657e-01 1.120274e+02 1.099579e+02 1.120274e+02 7.903358e+01 7.846997e+01 7.903358e+01 6.026513e-01 5.672006e-01 6.026513e-01 2.683435e-01 2.666602e-01 2.762561e-01 2.054787e+02 1.972997e+02 2.054787e+02 1.052414e+02 1.063891e+02 1.083446e+02
2.560 6.224211e+00 1.633999e-01 1.602108e-01 1.633999e-01 1.125769e+02 1.097938e+02 1.125769e+02 7.884909e+01 7.807488e+01 7.884909e+01 6.300546e-01 5.875539e-01 6.300546e-01 2.727992e-01 2.693151e-01 2.811051e-01 2.109293e+02 2.007132e+02 2.109293e+02 1.055424e+02 1.062239e+02 1.087558e+02
2.560 6.216655e+00 1.618363e-01 1.593247e-01 1.614391e-01 1.276795e+02 1.083124e+02 1.095085e+02 7.873632e+01 7.810854e+01 7.851878e+01 4.026762e+00 5.069371e-01 5.266664e-01 3.728924e-01 2.501330e-01 2.559586e-01 2.949088e+02 1.867288e+02 1.911569e+02 1.042011e+02 1.040089e+02 1.052541e+02
2.560 6.218166e+00 1.640255e-01 1.613575e-01 1.639773e-01 1.117860e+02 1.093698e+02 1.116211e+02 7.872559e+01 7.807555e+01 7.870518e+01 5.937541e-01 5.700193e-01 5.932871e-01 2.643868e-01 2.657302e-01 2.720099e-01 2.042608e+02 1.971118e+02 2.040255e+02 1.044817e+02 1.057744e+02 1.074894e+02
2.560 6.208285e+00 1.629881e-01 1.604424e-01 1.629881e-01 1.096474e+02 1.078503e+02 1.096474e+02 7.861069e+01 7.806308e+01 7.861069e+01 5.643058e-01 5.461918e-01 5.643058e-01 2.593330e-01 2.624874e-01 2.675382e-01 1.957569e+02 1.903419e+02 1.957569e+02 1.033003e+02 1.051482e+02 1.065686e+02
2.560 6.199978e+00 1.639208e-01 1.614589e-01 1.639208e-01 1.127023e+02 1.110273e+02 1.127023e+02 7.936654e+01 7.880235e+01 7.936654e+01 5.848053e-01 5.672315e-01 5.848053e-01 2.638732e-01 2.668230e-01 2.719727e-01 2.039500e+02 1.988814e+02 2.039500e+02 1.051691e+02 1.069557e+02 1.083972e+02
2.560 6.240315e+00 1.628543e-01 1.600365e-01 1.628543e-01 1.102251e+02 1.073722e+02 1.102251e+02 7.826793e+01 7.754813e+01 7.826793e+01 5.502733e-01 5.145162e-01 5.502733e-01 2.521388e-01 2.505645e-01 2.596924e-01 1.963236e+02 1.866481e+02 1.963236e+02 1.024218e+02 1.032878e+02 1.054901e+02
2.560 6.203003e+00 1.650430e-01 1.619551e-01 1.648944e-01 1.142563e+02 1.086294e+02 1.110820e+02 7.905722e+01 7.827607e+01 7.898179e+01 7.287119e-01 5.319553e-01 5.582160e-01 2.659911e-01 2.587927e-01 2.660551e-01 2.119099e+02 1.896144e+02 1.971572e+02 1.045277e+02 1.050979e+02 1.070296e+02
2.560 6.199059e+00 1.648063e-01 1.618346e-01 1.648063e-01 1.141297e+02 1.110812e+02 1.141297e+02 7.941650e+01 7.866944e+01 7.941650e+01 6.183996e-01 5.757102e-01 6.183996e-01 2.713423e-01 2.677701e-01 2.785021e-01 2.118180e+02 2.006804e+02 2.118180e+02 1.065445e+02 1.069077e+02 1.093559e+02
2.560 6.181228e+00 1.630946e-01 1.606292e-01 1.630946e-01 1.152920e+02 1.126939e+02 1.152920e+02 7.959762e+01 7.898115e+01 7.959762e+01 6.409539e-01 5.975067e-01 6.409539e-01 2.762782e-01 2.731378e-01 2.840843e-01 2.171567e+02 2.066598e+02 2.171567e+02 1.072935e+02 1.080607e+02 1.103250e+02
2.560 6.205664e+00 1.647131e-01 1.624628e-01 1.647131e-01 1.134858e+02 1.118545e+02 1.134858e+02 7.910019e+01 7.859679e+01 7.910019e+01 6.053445e-01 5.860765e-01 6.053445e-01 2.665817e-01 2.684898e-01 2.740805e-01 2.093428e+02 2.041629e+02 2.093428e+02 1.054831e+02 1.070449e+02 1.084503e+02
2.560 6.192504e+00 1.624724e-01 1.594184e-01 1.624724e-01 1.114392e+02 1.088478e+02 1.114392e+02 7.894513e+01 7.821951e+01 7.894513e+01 5.741184e-01 5.454047e-01 5.741184e-01 2.595974e-01 2.600802e-01 2.676324e-01 2.010380e+02 1.927460e+02 2.010380e+02 1.040181e+02 1.052258e+02 1.072377e+02
2.560 6.218509e+00 1.637113e-01 1.611458e-01 1.637113e-01 1.117043e+02 1.091840e+02 1.117043e+02 7.879621e+01 7.816262e+01 7.879621e+01 5.890557e-01 5.553090e-01 5.890557e-01 2.632252e-01 2.625264e-01 2.711849e-01 2.033778e+02 1.945004e+02 2.033778e+02 1.043705e+02 1.055159e+02 1.075266e+02
2.560 6.211896e+00 1.631858e-01 1.602429e-01 1.630484e-01 1.146406e+02 1.113039e+02 1.132953e+02 7.923067e+01 7.853208e+01 7.916648e+01 6.065205e-01 5.753744e-01 5.995268e-01 2.648618e-01 2.660773e-01 2.729855e-01 2.107830e+02 2.015640e+02 2.080585e+02 1.051570e+02 1.066375e+02 1.083854e+02
2.560 6.232520e+00 1.616050e-01 1.589395e-01 1.614864e-01 1.117284e+02 1.084828e+02 1.107922e+02 7.854855e+01 7.784575e+01 7.849231e+01 5.693111e-01 5.303529e-01 5.651522e-01 2.561795e-01 2.546830e-01 2.640362e-01 2.009706e+02 1.907321e+02 1.992111e+02 1.031352e+02 1.042410e+02 1.062944e+02
