PMMA,AvgEnergyPrim,Dose,DosePrim,DoseProt,DLET,DLETPrim,DLETProt,TLET,TLETPrim,TLETProt,dQ,dQPrim,dQProt,tQ,tQPrim,tQProt,dZeff2Beta2,dZeff2Beta2Prim,dZeff2Beta2Prot,tZeff2Beta2,tZeff2Beta2Prim,tZeff2Beta2Prot
0.1,76.62274,0.1322295,0.1295089,0.1315733,19.66918,9.262324,10.31509,9.067229,8.899285,9.008641,5.070214,0.01313245,0.02073602,0.04748886,0.01315318,0.01356624,86.15886,6.874831,9.24167,7.465794,6.885855,7.037092
0.1,76.62232,0.1307783,0.1277137,0.1299445,17.46789,9.280941,10.38105,9.064173,8.899322,8.995621,2.502362,0.01313207,0.01671764,0.03151525,0.01315325,0.01339212,51.68027,6.874657,8.536164,7.310162,6.885888,6.996949
0.1,76.62198,0.132016,0.1291751,0.1312793,18.03928,9.284542,10.58439,9.071711,8.899354,9.010873,2.659111,0.01313253,0.0290769,0.03137703,0.01315331,0.01380754,54.85711,6.874871,10.85941,7.322853,6.885917,7.069159
0.1,76.62276,0.1331777,0.1293098,0.1312151,99.11671,9.302775,9.858518,9.155196,8.899282,8.999008,4.62626,0.01313227,0.01467853,0.03210743,0.01315317,0.01339721,314.5177,6.874749,7.594233,7.655378,6.885853,6.999456
0.1,76.62241,0.131072,0.1284107,0.1308101,11.59682,9.307659,10.89002,9.047332,8.899314,9.028294,0.03929471,0.01313278,0.03050108,0.01407813,0.01315323,0.01386354,13.43627,6.874988,11.46579,7.115804,6.885882,7.094831
0.1,76.62227,0.1312868,0.1283893,0.130421,36.5869,9.434609,10.17533,9.080134,8.899327,9.007787,4.061344,0.01313258,0.01551018,0.03282365,0.01315326,0.01342983,142.2037,6.874894,7.967739,7.397956,6.885893,7.014339
0.5,72.40326,0.138731,0.1343014,0.1371743,61.22956,9.297335,10.05962,9.553999,9.296304,9.427788,3.289989,0.01389682,0.01618411,0.03366679,0.01391986,0.01424539,189.2156,7.230316,8.290861,7.918216,7.242415,7.393837
0.5,72.40421,0.1374148,0.1337389,0.1365477,20.96546,9.297509,10.13191,9.500201,9.296208,9.425454,3.930331,0.01389716,0.0200353,0.04164073,0.01391967,0.01435827,90.94256,7.230475,8.977758,7.877182,7.242328,7.405399
0.5,72.40505,0.1382469,0.1329482,0.1359279,107.8862,9.297538,10.12662,9.629314,9.296129,9.437175,7.198761,0.01389721,0.01913165,0.05982393,0.01391951,0.01437722,340.6968,7.2305,8.692955,8.383639,7.242255,7.417015
0.5,72.40519,0.1369277,0.1334963,0.1365741,13.77201,9.297563,10.59992,9.465959,9.296113,9.437411,0.09957912,0.01389726,0.02577443,0.0155445,0.01391948,0.01452394,21.70479,7.230524,10.52897,7.50369,7.242241,7.442826
0.5,72.40364,0.1389009,0.1336072,0.1362103,42.11966,9.297581,10.02252,9.634591,9.29627,9.415847,2.669686,0.0138973,0.0161476,0.03746517,0.01391979,0.0142175,122.9584,7.230539,8.271405,8.215836,7.242384,7.380794
0.5,72.40501,0.1383046,0.1349694,0.1379625,12.36345,9.297607,11.14348,9.475848,9.29613,9.449726,0.03216349,0.01389735,0.02826335,0.01458024,0.01391952,0.01459577,13.46936,7.230563,11.68434,7.463801,7.242256,7.475744
0.5,72.40581,0.1375562,0.1335435,0.1367188,20.05462,9.297643,10.78032,9.522544,9.296053,9.452808,2.251438,0.01389742,0.02283697,0.03303621,0.01391936,0.01446375,57.96026,7.230596,10.25496,7.800593,7.242186,7.454024
0.5,72.40493,0.1381922,0.1345357,0.1375575,17.80104,9.297704,10.156,9.488854,9.296137,9.436853,2.917399,0.01389754,0.01639209,0.03242068,0.01391953,0.0142744,63.50036,7.230651,8.391169,7.649632,7.242263,7.407441
0.5,72.40448,0.1376373,0.1337851,0.1367974,35.25753,9.297746,10.47917,9.506571,9.296181,9.439601,1.889738,0.01389762,0.02159082,0.02439325,0.01391962,0.01441369,110.0023,7.23069,9.700054,7.674912,7.242303,7.431737
0.5,72.40442,0.1371296,0.1333174,0.1359383,37.86748,9.297773,10.2171,9.527767,9.296194,9.426733,4.250056,0.01389767,0.01693389,0.04187164,0.01391964,0.01425657,163.2823,7.230715,8.631512,7.995008,7.242315,7.398824
0.5,72.40422,0.1378598,0.1333227,0.1362952,49.33069,9.297795,10.77784,9.581199,9.296206,9.440028,8.613117,0.01389771,0.02673125,0.07864801,0.01391966,0.01455085,234.4738,7.230733,10.93543,8.583733,7.242325,7.452707
0.5,72.40484,0.1370994,0.1340545,0.1369624,12.65732,9.297795,10.00166,9.440999,9.296147,9.426571,2.657081,0.01389772,0.01578489,0.03192934,0.01391955,0.01423675,45.3013,7.230734,8.108751,7.551931,7.242271,7.389926
0.5,72.40424,0.1371214,0.1338444,0.1365451,17.80273,9.297809,10.02999,9.473355,9.296205,9.425394,2.795054,0.01389774,0.0160397,0.0320115,0.01391966,0.01423812,61.45997,7.230747,8.226335,7.633242,7.242324,7.390522
0.5,72.40445,0.1383409,0.1350066,0.1380391,11.82152,9.297811,10.79544,9.468494,9.296189,9.446032,0.02551671,0.01389775,0.0222443,0.01442342,0.01391963,0.01444402,11.4958,7.23075,9.986919,7.430102,7.24231,7.444374
0.5,72.40477,0.1381307,0.1334983,0.13639,75.0865,9.297886,10.27315,9.583141,9.296153,9.440296,4.720265,0.01389789,0.01925286,0.04760435,0.01391956,0.01439329,190.6599,7.230816,8.867083,7.975996,7.242277,7.425652
0.5,72.4051,0.1372915,0.1329776,0.1355104,23.06498,9.297893,10.19767,9.554905,9.296124,9.411878,4.003766,0.01389791,0.01648713,0.04277104,0.0139195,0.01421361,79.28328,7.230825,8.404669,7.873045,7.24225,7.378546
0.5,72.40343,0.1379724,0.1345058,0.1371475,45.64023,9.297941,10.23087,9.489387,9.296284,9.42126,2.656561,0.01389793,0.02353847,0.03116821,0.01391982,0.01446101,117.251,7.230836,9.622177,7.666803,7.242396,7.415929
0.5,72.4035,0.139824,0.1348017,0.1376861,34.09696,9.297969,10.16086,9.606424,9.296279,9.436876,1.240498,0.01389806,0.01642783,0.0246675,0.01391981,0.01427514,79.8408,7.230893,8.40669,7.904639,7.242392,7.407761
0.5,72.40331,0.1386031,0.1339319,0.1369987,29.38502,9.297976,11.03152,9.574666,9.296297,9.445,5.350805,0.01389807,0.03066773,0.04839436,0.01391984,0.01467533,121.3537,7.2309,11.7037,7.98552,7.242409,7.471829
0.5,72.40445,0.138215,0.1334371,0.1365678,96.37993,9.29798,10.29276,9.569781,9.296185,9.437735,4.106169,0.01389808,0.02070055,0.03256167,0.01391962,0.01439333,251.6272,7.230903,9.289523,7.809129,7.242307,7.422863
0.5,72.40343,0.138748,0.1345238,0.1375728,51.68838,9.297987,10.50717,9.523965,9.296285,9.432439,0.336814,0.01389809,0.02747063,0.01533769,0.01391982,0.01460719,92.94345,7.230909,10.56997,7.601917,7.242398,7.445523
0.5,72.4042,0.1376152,0.1332499,0.1366578,22.94048,9.29808,10.45875,9.538186,9.29621,9.454689,4.39502,0.01389827,0.01792684,0.04814993,0.01391967,0.01433197,86.84549,7.230994,9.072518,7.962655,7.242329,7.433447
0.5,72.40413,0.137716,0.1343927,0.1372489,20.56305,9.298184,10.53553,9.472657,9.296216,9.432664,2.537143,0.01389848,0.02547236,0.0285393,0.01391968,0.0145159,79.76956,7.231088,10.40361,7.653319,7.242334,7.437801
