PMMA AvgEnergyPrim Dose DosePrim DoseProt DLET DLETPrim DLETProt TLET TLETPrim TLETProt dQ dQPrim dQProt tQ tQPrim tQProt dZeff2Beta2 dZeff2Beta2Prim dZeff2Beta2Prot tZeff2Beta2 tZeff2Beta2Prim tZeff2Beta2Prot
4.216 5.966721e+00 3.071859e-02 3.028871e-02 3.071859e-02 1.389636e+02 1.370051e+02 1.389636e+02 8.817161e+01 8.762376e+01 8.817161e+01 5.144394e-01 0.000000e+00 9.125083e-01 2.345062e-01 0.000000e+00 3.721777e-01 2.925989e+02 2.850821e+02 2.925989e+02 1.222791e+02 1.318092e+02 1.337399e+02
4.216 5.965528e+00 3.053075e-02 3.007120e-02 3.053075e-02 1.400239e+02 1.380754e+02 1.400239e+02 8.864656e+01 8.806378e+01 8.864656e+01 5.189009e-01 0.000000e+00 9.164490e-01 2.368775e-01 0.000000e+00 3.770877e-01 2.937490e+02 2.856733e+02 2.937490e+02 1.236610e+02 1.327899e+02 1.349229e+02
4.216 5.980212e+00 3.071466e-02 3.034447e-02 3.071466e-02 1.378446e+02 1.371059e+02 1.378446e+02 8.799782e+01 8.761620e+01 8.799782e+01 5.111827e-01 0.000000e+00 8.218644e-01 2.362303e-01 0.000000e+00 3.472931e-01 2.780231e+02 2.768687e+02 2.780231e+02 1.203491e+02 1.300160e+02 1.306981e+02
4.216 5.963090e+00 3.088075e-02 3.028119e-02 3.088075e-02 1.429739e+02 1.397875e+02 1.429739e+02 8.881275e+01 8.788547e+01 8.881275e+01 5.480335e-01 0.000000e+00 8.889377e-01 2.416748e-01 0.000000e+00 3.588836e-01 2.988921e+02 2.874314e+02 2.988921e+02 1.235523e+02 1.308717e+02 1.338578e+02
4.216 5.950892e+00 3.055123e-02 3.012239e-02 3.055123e-02 1.355260e+02 1.342042e+02 1.355260e+02 8.800507e+01 8.750432e+01 8.800507e+01 4.934147e-01 0.000000e+00 7.841190e-01 2.351681e-01 0.000000e+00 3.393906e-01 2.680026e+02 2.652383e+02 2.680026e+02 1.193315e+02 1.284008e+02 1.293988e+02
4.216 5.961470e+00 3.069332e-02 3.017453e-02 3.069332e-02 1.426842e+02 1.401395e+02 1.426842e+02 8.892224e+01 8.823539e+01 8.892224e+01 5.407091e-01 0.000000e+00 9.468898e-01 2.407279e-01 0.000000e+00 3.824254e-01 3.038372e+02 2.934306e+02 3.038372e+02 1.256256e+02 1.336650e+02 1.363512e+02
4.216 5.942941e+00 3.076130e-02 3.028782e-02 3.076130e-02 1.374752e+02 1.354785e+02 1.374752e+02 8.800925e+01 8.740622e+01 8.800925e+01 5.085413e-01 0.000000e+00 8.728903e-01 2.354424e-01 0.000000e+00 3.621991e-01 2.845506e+02 2.768272e+02 2.845506e+02 1.217145e+02 1.300635e+02 1.321987e+02
4.216 5.963816e+00 3.035076e-02 2.996593e-02 3.035076e-02 1.344411e+02 1.327689e+02 1.344411e+02 8.727069e+01 8.679231e+01 8.727069e+01 4.905402e-01 0.000000e+00 8.103545e-01 2.328047e-01 0.000000e+00 3.438182e-01 2.706544e+02 2.643353e+02 2.706544e+02 1.191651e+02 1.272303e+02 1.288634e+02
4.216 5.974879e+00 3.077602e-02 3.023455e-02 3.077602e-02 1.397193e+02 1.375355e+02 1.397193e+02 8.840574e+01 8.776695e+01 8.840574e+01 5.189658e-01 0.000000e+00 9.232503e-01 2.381831e-01 0.000000e+00 3.769336e-01 2.948246e+02 2.865459e+02 2.948246e+02 1.245440e+02 1.323902e+02 1.346072e+02
4.216 5.965077e+00 3.080029e-02 3.028284e-02 3.080029e-02 1.402085e+02 1.386242e+02 1.402085e+02 8.847434e+01 8.784645e+01 8.847434e+01 5.233589e-01 0.000000e+00 9.343519e-01 2.371797e-01 0.000000e+00 3.787407e-01 2.977467e+02 2.930029e+02 2.977467e+02 1.241427e+02 1.333387e+02 1.349736e+02
4.216 5.922812e+00 3.048138e-02 3.008008e-02 3.048138e-02 1.396741e+02 1.380876e+02 1.396741e+02 8.880965e+01 8.829996e+01 8.880965e+01 5.182859e-01 0.000000e+00 8.744032e-01 2.383511e-01 0.000000e+00 3.642823e-01 2.878426e+02 2.814563e+02 2.878426e+02 1.227692e+02 1.318699e+02 1.336729e+02
4.216 5.991374e+00 3.021297e-02 2.960589e-02 3.019532e-02 1.397269e+02 1.361877e+02 1.397269e+02 8.833038e+01 8.742294e+01 8.833038e+01 5.200574e-01 0.000000e+00 8.854698e-01 2.360288e-01 0.000000e+00 3.637024e-01 2.903231e+02 2.748903e+02 2.903231e+02 1.219209e+02 1.294137e+02 1.331547e+02
4.216 5.933910e+00 3.093270e-02 3.058457e-02 3.093270e-02 1.406983e+02 1.394399e+02 1.406983e+02 8.875618e+01 8.836492e+01 8.875618e+01 5.294570e-01 0.000000e+00 9.081829e-01 2.379451e-01 0.000000e+00 3.721559e-01 2.951246e+02 2.894605e+02 2.951246e+02 1.232162e+02 1.331557e+02 1.346899e+02
4.216 5.971387e+00 3.055132e-02 3.006672e-02 3.053699e-02 1.389961e+02 1.368991e+02 1.384322e+02 8.820708e+01 8.759389e+01 8.815768e+01 5.094332e-01 0.000000e+00 9.245941e-01 2.350689e-01 0.000000e+00 3.777986e-01 2.983475e+02 2.872915e+02 2.923036e+02 1.238845e+02 1.325617e+02 1.341186e+02
4.216 5.966118e+00 3.073956e-02 3.029750e-02 3.073956e-02 1.375951e+02 1.358113e+02 1.375951e+02 8.791646e+01 8.736088e+01 8.791646e+01 5.096720e-01 0.000000e+00 8.747831e-01 2.309110e-01 0.000000e+00 3.610360e-01 2.854181e+02 2.778422e+02 2.854181e+02 1.193805e+02 1.299846e+02 1.320219e+02
4.216 5.928666e+00 3.057957e-02 3.013676e-02 3.057957e-02 1.424241e+02 1.402898e+02 1.424241e+02 8.889815e+01 8.828352e+01 8.889815e+01 5.394710e-01 0.000000e+00 9.733444e-01 2.392824e-01 0.000000e+00 3.868909e-01 3.083755e+02 3.003528e+02 3.083755e+02 1.257081e+02 1.347130e+02 1.367936e+02
4.216 5.924442e+00 3.111769e-02 3.051185e-02 3.109848e-02 1.431625e+02 1.402329e+02 1.427907e+02 8.980816e+01 8.893830e+01 8.975738e+01 5.384160e-01 0.000000e+00 8.850022e-01 2.423875e-01 0.000000e+00 3.686988e-01 2.952626e+02 2.858493e+02 2.947341e+02 1.244749e+02 1.332789e+02 1.358901e+02
4.216 5.959156e+00 3.076957e-02 3.021208e-02 3.076957e-02 1.405782e+02 1.380722e+02 1.405782e+02 8.869018e+01 8.795153e+01 8.869018e+01 5.269380e-01 0.000000e+00 8.666872e-01 2.377285e-01 0.000000e+00 3.590442e-01 2.895085e+02 2.792802e+02 2.895085e+02 1.219781e+02 1.306086e+02 1.332544e+02
4.216 5.952546e+00 3.103022e-02 3.054858e-02 3.095008e-02 1.584660e+02 1.426908e+02 1.436456e+02 8.931525e+01 8.861409e+01 8.903542e+01 7.345849e-01 0.000000e+00 9.939314e-01 2.408835e-01 0.000000e+00 3.921264e-01 4.306258e+02 3.104455e+02 3.131279e+02 1.290475e+02 1.366569e+02 1.377088e+02
4.216 5.989423e+00 3.032166e-02 2.983950e-02 3.032166e-02 1.392775e+02 1.373702e+02 1.392775e+02 8.825642e+01 8.758836e+01 8.825642e+01 5.123619e-01 0.000000e+00 9.465594e-01 2.355878e-01 0.000000e+00 3.835777e-01 2.969576e+02 2.908333e+02 2.969576e+02 1.242743e+02 1.331226e+02 1.350557e+02
4.216 5.951905e+00 3.085110e-02 3.025375e-02 3.085110e-02 1.411930e+02 1.389897e+02 1.411930e+02 8.897524e+01 8.816517e+01 8.897524e+01 5.287244e-01 0.000000e+00 9.430932e-01 2.398575e-01 0.000000e+00 3.838356e-01 3.001135e+02 2.932814e+02 3.001135e+02 1.256925e+02 1.340560e+02 1.362657e+02
4.216 5.996006e+00 3.023042e-02 2.976742e-02 3.023042e-02 1.369852e+02 1.356463e+02 1.369852e+02 8.771939e+01 8.716622e+01 8.771939e+01 5.074237e-01 0.000000e+00 8.356024e-01 2.332348e-01 0.000000e+00 3.503154e-01 2.786996e+02 2.745697e+02 2.786996e+02 1.192494e+02 1.290421e+02 1.305272e+02
4.216 5.980601e+00 3.074996e-02 3.034332e-02 3.074996e-02 1.385520e+02 1.374498e+02 1.385520e+02 8.810755e+01 8.764531e+01 8.810755e+01 5.100050e-01 0.000000e+00 9.189384e-01 2.351789e-01 0.000000e+00 3.751230e-01 2.922291e+02 2.885804e+02 2.922291e+02 1.231500e+02 1.326117e+02 1.339014e+02
4.216 5.933282e+00 3.105841e-02 3.051226e-02 3.105841e-02 1.408611e+02 1.392349e+02 1.408611e+02 8.906267e+01 8.837547e+01 8.906267e+01 5.280809e-01 0.000000e+00 8.612685e-01 2.400817e-01 0.000000e+00 3.575717e-01 2.895998e+02 2.841501e+02 2.895998e+02 1.228181e+02 1.316234e+02 1.336428e+02
4.216 5.929745e+00 3.089218e-02 3.051075e-02 3.089218e-02 1.414013e+02 1.405964e+02 1.414013e+02 8.905272e+01 8.865758e+01 8.905272e+01 5.320099e-01 0.000000e+00 9.326707e-01 2.417498e-01 0.000000e+00 3.802699e-01 2.993503e+02 2.965497e+02 2.993503e+02 1.259931e+02 1.348952e+02 1.360223e+02
4.216 5.908647e+00 3.068946e-02 3.024398e-02 3.068946e-02 1.423984e+02 1.408508e+02 1.423984e+02 8.970686e+01 8.913910e+01 8.970686e+01 5.370431e-01 0.000000e+00 8.627809e-01 2.432250e-01 0.000000e+00 3.602203e-01 2.916840e+02 2.866171e+02 2.916840e+02 1.241251e+02 1.332644e+02 1.348616e+02
4.216 5.906164e+00 3.056448e-02 3.014861e-02 3.056448e-02 1.399157e+02 1.384216e+02 1.399157e+02 8.896003e+01 8.847285e+01 8.896003e+01 5.172492e-01 0.000000e+00 9.078087e-01 2.380454e-01 0.000000e+00 3.741582e-01 2.927746e+02 2.882587e+02 2.927746e+02 1.237970e+02 1.336545e+02 1.349649e+02
4.216 5.921248e+00 3.064164e-02 3.019327e-02 3.064164e-02 1.382157e+02 1.372898e+02 1.382157e+02 8.855889e+01 8.810325e+01 8.855889e+01 5.090937e-01 0.000000e+00 8.926045e-01 2.372118e-01 0.000000e+00 3.702441e-01 2.877109e+02 2.852712e+02 2.877109e+02 1.233857e+02 1.326855e+02 1.337703e+02
4.216 5.989273e+00 3.058553e-02 3.014143e-02 3.055441e-02 1.393715e+02 1.376425e+02 1.388485e+02 8.783183e+01 8.730928e+01 8.775291e+01 5.202883e-01 0.000000e+00 9.089927e-01 2.346583e-01 0.000000e+00 3.668499e-01 2.938895e+02 2.885887e+02 2.932019e+02 1.220350e+02 1.312501e+02 1.326821e+02
4.216 5.955161e+00 3.095892e-02 3.049136e-02 3.095892e-02 1.439095e+02 1.422972e+02 1.439095e+02 8.918517e+01 8.861254e+01 8.918517e+01 5.485929e-01 0.000000e+00 9.592002e-01 2.406053e-01 0.000000e+00 3.830727e-01 3.086936e+02 3.037149e+02 3.086936e+02 1.253228e+02 1.353703e+02 1.369602e+02
4.216 5.991997e+00 3.032652e-02 2.984082e-02 3.026891e-02 1.452953e+02 1.350912e+02 1.362994e+02 8.793528e+01 8.723033e+01 8.772496e+01 5.040571e-01 0.000000e+00 7.827161e-01 2.335336e-01 0.000000e+00 3.348106e-01 3.609973e+02 2.666566e+02 2.705658e+02 1.207585e+02 1.274462e+02 1.288275e+02
4.216 5.951004e+00 3.113510e-02 3.057343e-02 3.113510e-02 1.398524e+02 1.376005e+02 1.398524e+02 8.891882e+01 8.821542e+01 8.891882e+01 5.197566e-01 0.000000e+00 8.752541e-01 2.394247e-01 0.000000e+00 3.638703e-01 2.886946e+02 2.805883e+02 2.886946e+02 1.234389e+02 1.316671e+02 1.338983e+02
4.216 5.959554e+00 3.066084e-02 3.011230e-02 3.057926e-02 1.595870e+02 1.353874e+02 1.368707e+02 8.814612e+01 8.740076e+01 8.790815e+01 1.235547e+00 0.000000e+00 8.615850e-01 2.404542e-01 0.000000e+00 3.575350e-01 3.881074e+02 2.761408e+02 2.821534e+02 1.219612e+02 1.297746e+02 1.315196e+02
