PMMA AvgEnergyPrim Dose DosePrim DoseProt DLET DLETPrim DLETProt TLET TLETPrim TLETProt dQ dQPrim dQProt tQ tQPrim tQProt dZeff2Beta2 dZeff2Beta2Prim dZeff2Beta2Prot tZeff2Beta2 tZeff2Beta2Prim tZeff2Beta2Prot
4.31 3.487648e+00 1.483154e-03 1.446080e-03 1.483126e-03 2.318267e+02 2.280900e+02 2.318267e+02 1.460852e+02 1.453676e+02 1.460852e+02 2.270803e+00 2.179888e+00 2.270803e+00 2.912353e-01 1.096712e+00 1.137977e+00 6.267326e+02 6.072898e+02 6.267326e+02 7.897170e+01 3.021156e+02 3.085751e+02
4.31 3.384655e+00 1.472365e-03 1.436112e-03 1.468504e-03 2.289233e+02 2.207243e+02 2.220139e+02 1.456950e+02 1.461582e+02 1.452582e+02 1.056833e+01 1.717162e+00 1.753246e+00 4.316516e-01 8.942654e-01 9.046656e-01 6.536581e+02 5.307186e+02 5.380417e+02 7.241387e+01 2.797644e+02 2.800102e+02
4.31 3.373510e+00 1.465970e-03 1.436712e-03 1.465970e-03 2.194249e+02 2.180935e+02 2.194249e+02 1.434746e+02 1.443936e+02 1.434746e+02 1.618241e+00 1.595645e+00 1.618241e+00 2.017798e-01 8.127987e-01 8.147049e-01 5.204011e+02 5.144126e+02 5.204011e+02 6.635200e+01 2.685143e+02 2.679025e+02
4.31 3.366841e+00 1.460546e-03 1.430655e-03 1.448045e-03 2.355210e+02 2.283461e+02 2.278004e+02 1.480118e+02 1.478539e+02 1.469013e+02 1.949866e+00 1.919174e+00 1.927246e+00 2.412306e-01 9.834256e-01 9.828853e-01 5.850515e+02 5.731133e+02 5.729181e+02 7.187194e+01 2.936464e+02 2.921264e+02
4.31 3.375895e+00 1.497651e-03 1.465345e-03 1.497621e-03 2.179150e+02 2.153751e+02 2.179150e+02 1.437122e+02 1.441105e+02 1.437122e+02 1.606392e+00 1.503529e+00 1.606392e+00 2.061304e-01 7.773960e-01 8.179246e-01 5.142836e+02 4.951878e+02 5.142836e+02 6.752531e+01 2.634663e+02 2.679401e+02
4.31 3.360206e+00 1.435135e-03 1.395638e-03 1.435135e-03 2.144719e+02 2.123332e+02 2.144719e+02 1.435915e+02 1.442561e+02 1.435915e+02 1.488826e+00 1.439044e+00 1.488826e+00 1.906534e-01 7.700835e-01 7.852457e-01 4.873182e+02 4.763822e+02 4.873182e+02 6.386644e+01 2.617445e+02 2.630473e+02
4.31 3.383685e+00 1.539501e-03 1.505517e-03 1.530611e-03 2.265370e+02 2.175958e+02 2.191985e+02 1.461030e+02 1.457545e+02 1.453377e+02 1.574608e+00 1.518358e+00 1.543180e+00 2.066425e-01 8.019774e-01 8.078652e-01 5.182442e+02 4.982599e+02 5.046924e+02 6.898989e+01 2.688941e+02 2.694168e+02
4.31 3.366465e+00 1.434489e-03 1.397376e-03 1.429861e-03 2.237204e+02 2.201798e+02 2.220516e+02 1.463143e+02 1.460891e+02 1.459132e+02 1.728662e+00 1.679369e+00 1.726219e+00 2.188547e-01 8.679012e-01 8.852409e-01 5.381018e+02 5.261895e+02 5.361638e+02 6.907755e+01 2.769762e+02 2.791711e+02
4.31 3.369758e+00 1.490821e-03 1.469101e-03 1.480702e-03 2.247392e+02 2.141356e+02 2.139297e+02 1.441305e+02 1.441069e+02 1.432861e+02 2.141619e+00 1.656465e+00 1.649661e+00 2.465582e-01 8.650714e-01 8.571932e-01 5.669721e+02 5.098562e+02 5.086484e+02 7.084606e+01 2.720003e+02 2.700538e+02
4.31 3.332577e+00 1.466030e-03 1.445775e-03 1.465970e-03 2.187694e+02 2.196887e+02 2.187694e+02 1.449303e+02 1.461646e+02 1.449303e+02 1.892571e+00 1.911854e+00 1.892571e+00 2.413766e-01 9.937146e-01 9.778910e-01 5.491854e+02 5.535240e+02 5.491854e+02 7.065135e+01 2.897712e+02 2.862304e+02
4.31 3.435284e+00 1.496560e-03 1.465059e-03 1.479875e-03 2.716685e+02 2.155089e+02 2.149543e+02 1.432325e+02 1.423833e+02 1.412864e+02 2.718460e+01 1.781871e+00 1.770371e+00 7.427142e-01 9.124868e-01 9.006978e-01 1.045034e+03 5.304512e+02 5.280251e+02 7.749428e+01 2.751388e+02 2.723040e+02
4.31 3.334786e+00 1.498295e-03 1.471999e-03 1.498295e-03 2.270332e+02 2.257624e+02 2.270332e+02 1.464744e+02 1.470173e+02 1.464744e+02 1.974452e+00 1.936057e+00 1.974452e+00 2.495756e-01 9.798789e-01 9.930091e-01 5.807780e+02 5.733299e+02 5.807780e+02 7.356974e+01 2.916615e+02 2.927186e+02
4.31 3.448186e+00 1.463430e-03 1.432011e-03 1.460730e-03 2.246831e+02 2.245777e+02 2.246831e+02 1.431626e+02 1.440523e+02 1.431626e+02 1.868593e+00 1.868790e+00 1.868593e+00 2.272548e-01 9.255195e-01 9.219542e-01 5.638802e+02 5.642258e+02 5.638802e+02 6.895606e+01 2.813404e+02 2.797491e+02
4.31 3.407898e+00 1.416341e-03 1.399025e-03 1.416341e-03 2.208827e+02 2.216453e+02 2.208827e+02 1.430369e+02 1.442210e+02 1.430369e+02 1.976888e+00 1.970551e+00 1.976888e+00 2.469041e-01 9.903151e-01 9.871560e-01 5.690379e+02 5.697759e+02 5.690379e+02 7.145650e+01 2.878118e+02 2.856927e+02
4.31 3.304397e+00 1.532732e-03 1.506770e-03 1.532732e-03 2.334741e+02 2.334308e+02 2.334741e+02 1.500984e+02 1.511624e+02 1.500984e+02 1.883763e+00 1.873000e+00 1.883763e+00 2.418046e-01 9.682069e-01 9.657121e-01 5.794531e+02 5.777255e+02 5.794531e+02 7.423612e+01 2.981594e+02 2.964820e+02
4.31 3.407952e+00 1.395144e-03 1.383403e-03 1.394722e-03 2.119697e+02 2.121485e+02 2.120148e+02 1.408091e+02 1.417993e+02 1.408617e+02 1.652924e+00 1.659777e+00 1.653378e+00 2.112235e-01 8.565462e-01 8.478869e-01 5.063073e+02 5.074290e+02 5.064389e+02 6.607184e+01 2.673466e+02 2.652074e+02
4.31 3.366761e+00 1.435092e-03 1.403929e-03 1.430613e-03 2.217304e+02 2.230710e+02 2.217304e+02 1.438237e+02 1.457957e+02 1.438237e+02 1.858111e+00 1.883153e+00 1.858111e+00 2.294895e-01 9.634549e-01 9.410285e-01 5.529259e+02 5.586820e+02 5.529259e+02 6.869941e+01 2.870306e+02 2.817040e+02
4.31 3.439841e+00 1.471868e-03 1.450934e-03 1.471259e-03 2.300241e+02 2.308460e+02 2.300241e+02 1.446946e+02 1.458933e+02 1.446946e+02 2.103531e+00 2.124347e+00 2.103531e+00 2.660917e-01 1.054340e+00 1.037812e+00 6.042474e+02 6.087018e+02 6.042474e+02 7.579251e+01 2.991549e+02 2.956063e+02
4.31 3.440636e+00 1.481021e-03 1.447110e-03 1.481021e-03 2.329383e+02 2.335222e+02 2.329383e+02 1.469041e+02 1.480497e+02 1.469041e+02 1.992178e+00 1.995111e+00 1.992178e+00 2.501737e-01 1.000230e+00 9.928251e-01 5.943037e+02 5.960806e+02 5.943037e+02 7.428600e+01 2.972970e+02 2.948072e+02
4.31 3.395692e+00 1.431150e-03 1.377703e-03 1.411291e-03 2.514957e+02 2.249996e+02 2.278253e+02 1.476436e+02 1.456728e+02 1.456190e+02 2.566218e+00 1.892566e+00 1.983882e+00 2.712775e-01 9.452257e-01 9.859093e-01 6.714901e+02 5.669963e+02 5.841383e+02 7.388430e+01 2.861391e+02 2.910972e+02
4.31 3.385173e+00 1.496607e-03 1.468500e-03 1.496607e-03 2.275247e+02 2.255140e+02 2.275247e+02 1.466025e+02 1.467804e+02 1.466025e+02 1.711804e+00 1.702786e+00 1.711804e+00 2.164157e-01 8.652008e-01 8.609747e-01 5.485814e+02 5.424344e+02 5.485814e+02 7.022788e+01 2.794131e+02 2.793901e+02
4.31 3.345272e+00 1.568261e-03 1.534773e-03 1.568261e-03 2.245751e+02 2.239783e+02 2.245751e+02 1.464750e+02 1.471840e+02 1.464750e+02 1.868858e+00 1.875877e+00 1.868858e+00 2.469012e-01 9.683904e-01 9.565280e-01 5.595722e+02 5.588836e+02 5.595722e+02 7.433394e+01 2.898885e+02 2.879795e+02
4.31 3.427280e+00 1.390766e-03 1.371479e-03 1.390766e-03 2.127348e+02 2.134370e+02 2.127348e+02 1.405033e+02 1.420038e+02 1.405033e+02 1.626834e+00 1.623089e+00 1.626834e+00 2.019408e-01 8.393723e-01 8.359404e-01 5.038811e+02 5.051977e+02 5.038811e+02 6.368615e+01 2.662172e+02 2.636309e+02
4.31 3.410084e+00 1.520954e-03 1.490416e-03 1.520954e-03 2.227811e+02 2.217435e+02 2.227811e+02 1.438930e+02 1.444611e+02 1.438930e+02 1.895011e+00 1.882441e+00 1.895011e+00 2.446236e-01 9.548505e-01 9.545911e-01 5.614949e+02 5.578136e+02 5.614949e+02 7.279642e+01 2.845529e+02 2.840724e+02
