PMMA AvgEnergyPrim Dose DosePrim DoseProt DLET DLETPrim DLETProt TLET TLETPrim TLETProt dQ dQPrim dQProt tQ tQPrim tQProt dZeff2Beta2 dZeff2Beta2Prim dZeff2Beta2Prot tZeff2Beta2 tZeff2Beta2Prim tZeff2Beta2Prot
4.405 2.549967e+00 1.359355e-03 4.578812e-04 5.873190e-04 1.534635e+03 2.356441e+02 1.958906e+02 1.381965e+02 1.679526e+02 1.089601e+02 1.862161e+02 1.052935e+00 8.499373e-01 5.599867e-02 6.245862e-01 3.720188e-01 8.854153e+03 4.690336e+02 3.793626e+02 4.528408e+00 2.845372e+02 1.704013e+02
4.405 2.245688e+00 3.836799e-04 3.334135e-04 3.836799e-04 2.469771e+02 2.758467e+02 2.469771e+02 1.199532e+02 1.808201e+02 1.199532e+02 4.492313e+00 5.149109e+00 4.492313e+00 1.353514e-02 2.892870e+00 1.711870e+00 9.527602e+02 1.086750e+03 9.527602e+02 2.664311e+00 5.534641e+02 3.369714e+02
4.405 2.342412e+00 6.184563e-04 4.892866e-04 6.184563e-04 2.820003e+02 3.386244e+02 2.820003e+02 1.106812e+02 2.120353e+02 1.106812e+02 1.587182e+00 1.958305e+00 1.587182e+00 6.157719e-03 9.862524e-01 4.585102e-01 6.669400e+02 8.205122e+02 6.669400e+02 2.705809e+00 4.286436e+02 2.014774e+02
4.405 2.364923e+00 4.130232e-04 3.307364e-04 4.130232e-04 1.362988e+02 1.553112e+02 1.362988e+02 9.786572e+01 1.490849e+02 9.786572e+01 4.262898e-01 4.952751e-01 4.262898e-01 2.961317e-03 4.705830e-01 2.916682e-01 1.991310e+02 2.312206e+02 1.991310e+02 1.385930e+00 2.197483e+02 1.365040e+02
4.405 2.862635e+00 3.084583e-04 2.774980e-04 3.084583e-04 1.497054e+02 1.629571e+02 1.497054e+02 9.587076e+01 1.415312e+02 9.587076e+01 4.946596e-01 5.428656e-01 4.946596e-01 2.503404e-03 4.505223e-01 2.915130e-01 2.305178e+02 2.529004e+02 2.305178e+02 1.170358e+00 2.101796e+02 1.362842e+02
4.405 2.806381e+00 5.470421e-04 3.883332e-04 5.094547e-04 1.664720e+02 1.977683e+02 1.673522e+02 1.132110e+02 1.629082e+02 1.110506e+02 5.835517e-01 7.170746e-01 5.907952e-01 4.239906e-03 5.585273e-01 3.572331e-01 2.710399e+02 3.326303e+02 2.743115e+02 1.976327e+00 2.596911e+02 1.664917e+02
4.405 2.606352e+00 5.713743e-04 4.423903e-04 5.713743e-04 1.882092e+02 2.248082e+02 1.882092e+02 9.925139e+01 1.732233e+02 9.925139e+01 7.367014e-01 9.045843e-01 7.367014e-01 4.708570e-03 6.285474e-01 3.291159e-01 3.369679e+02 4.131494e+02 3.369679e+02 2.180171e+00 2.897014e+02 1.523879e+02
4.405 2.865094e+00 6.176039e-04 3.898233e-04 4.557034e-04 2.101053e+02 1.890136e+02 1.701139e+02 1.368801e+02 1.526151e+02 1.147557e+02 8.109046e-01 6.878169e-01 6.086551e-01 5.363442e-03 5.139235e-01 3.674722e-01 3.742646e+02 3.184728e+02 2.819829e+02 2.487117e+00 2.388531e+02 1.711026e+02
4.405 2.619854e+00 6.566541e-04 5.352011e-04 6.566541e-04 1.732860e+02 1.844950e+02 1.732860e+02 1.287501e+02 1.584091e+02 1.287501e+02 5.965379e-01 6.431878e-01 5.965379e-01 5.210529e-03 5.278858e-01 4.178878e-01 2.775673e+02 2.991168e+02 2.775673e+02 2.429763e+00 2.458856e+02 1.948686e+02
4.405 2.829700e+00 4.158061e-04 2.795063e-04 4.158061e-04 1.411718e+02 1.657228e+02 1.411718e+02 1.008779e+02 1.418267e+02 1.008779e+02 4.566615e-01 5.570765e-01 4.566615e-01 3.187169e-03 4.524339e-01 3.013572e-01 2.129093e+02 2.594254e+02 2.129093e+02 1.490167e+00 2.110398e+02 1.409001e+02
4.405 2.197270e+00 5.103450e-04 3.701936e-04 5.103450e-04 1.803436e+02 2.009683e+02 1.803436e+02 1.149246e+02 1.729867e+02 1.149246e+02 6.522920e-01 7.301771e-01 6.522920e-01 4.155216e-03 5.958370e-01 3.795803e-01 3.025118e+02 3.384624e+02 3.025118e+02 1.934497e+00 2.768991e+02 1.767169e+02
4.405 3.415757e+00 3.738105e-04 2.805752e-04 3.738105e-04 2.544160e+02 3.113988e+02 2.544160e+02 1.189213e+02 1.580514e+02 1.189213e+02 1.486883e+00 1.907099e+00 1.486883e+00 3.692831e-03 7.034957e-01 4.726915e-01 6.156765e+02 7.856128e+02 6.156765e+02 1.618223e+00 3.039574e+02 2.071365e+02
4.405 2.384574e+00 3.985821e-04 2.559063e-04 3.985821e-04 1.433607e+02 1.924027e+02 1.433607e+02 9.360879e+01 1.660889e+02 9.360879e+01 4.843376e-01 6.819810e-01 4.843376e-01 2.952976e-03 5.632095e-01 2.835257e-01 2.254745e+02 3.170501e+02 2.254745e+02 1.379767e+00 2.621939e+02 1.324763e+02
4.405 2.056426e+00 6.272531e-04 4.551552e-04 6.272531e-04 1.588904e+02 1.919612e+02 1.588904e+02 1.067240e+02 1.736834e+02 1.067240e+02 5.433107e-01 6.772826e-01 5.433107e-01 4.714192e-03 5.900439e-01 3.348156e-01 2.526283e+02 3.145895e+02 2.526283e+02 2.200036e+00 2.745859e+02 1.562529e+02
4.405 2.754397e+00 3.036601e-04 2.357210e-04 3.036601e-04 1.338759e+02 1.550607e+02 1.338759e+02 1.004449e+02 1.411059e+02 1.004449e+02 4.187860e-01 4.967128e-01 4.187860e-01 2.133632e-03 4.417531e-01 2.961751e-01 1.956151e+02 2.318570e+02 1.956151e+02 9.984375e-01 2.063170e+02 1.385957e+02
4.405 2.580678e+00 4.500235e-04 3.270231e-04 4.500235e-04 2.213047e+02 2.864204e+02 2.213047e+02 8.953082e+01 1.825494e+02 8.953082e+01 3.771998e+00 5.147827e+00 3.771998e+00 1.370420e-02 2.913325e+00 1.116985e+00 8.059966e+02 1.088886e+03 8.059966e+02 2.813249e+00 5.618285e+02 2.292988e+02
4.405 1.992383e+00 9.168588e-04 4.571631e-04 6.345100e-04 2.105731e+02 2.594138e+02 2.105731e+02 1.185336e+02 2.074746e+02 1.185336e+02 8.559397e-01 1.097827e+00 8.559397e-01 5.368730e-03 8.012441e-01 4.116003e-01 3.898705e+02 4.988421e+02 3.898705e+02 2.477039e+00 3.676619e+02 1.899053e+02
4.405 2.958408e+00 3.600372e-04 2.509921e-04 3.600372e-04 2.228623e+02 2.832501e+02 2.228623e+02 1.079652e+02 1.739360e+02 1.079652e+02 1.036829e+00 1.390168e+00 1.036829e+00 3.060322e-03 7.094616e-01 3.868985e-01 4.595419e+02 6.136368e+02 4.595419e+02 1.390597e+00 3.190493e+02 1.758050e+02
4.405 2.610157e+00 4.519517e-04 4.054210e-04 4.519517e-04 2.958993e+02 3.261514e+02 2.958993e+02 1.275526e+02 1.887034e+02 1.275526e+02 6.206571e+00 6.911324e+00 6.206571e+00 2.488343e-02 4.205174e+00 2.597266e+00 1.232971e+03 1.370862e+03 1.232971e+03 4.269459e+00 7.092006e+02 4.456348e+02
4.405 1.277045e+00 4.161856e-04 2.093627e-04 4.161856e-04 3.695555e+02 3.226666e+02 3.695555e+02 1.393643e+02 2.584482e+02 1.393643e+02 8.018055e+00 7.250074e+00 8.018055e+00 2.545103e-02 5.792341e+00 3.330234e+00 1.653059e+03 1.386736e+03 1.653059e+03 4.347116e+00 9.877576e+02 5.688144e+02
4.405 2.692084e+00 5.719974e-04 4.106287e-04 5.719974e-04 2.438012e+02 3.072962e+02 2.438012e+02 1.006187e+02 1.779230e+02 1.006187e+02 5.595467e+00 7.704520e+00 5.595467e+00 2.429326e-02 4.183728e+00 1.749207e+00 1.095331e+03 1.483642e+03 1.095331e+03 4.353729e+00 6.964113e+02 3.134850e+02
4.405 2.322100e+00 3.922458e-04 3.220609e-04 3.922458e-04 2.270612e+02 2.628543e+02 2.270612e+02 1.239131e+02 2.070594e+02 1.239131e+02 9.151741e-01 1.079140e+00 9.151741e-01 3.503859e-03 7.988501e-01 4.461701e-01 4.204452e+02 4.953865e+02 4.204452e+02 1.620051e+00 3.682636e+02 2.062920e+02
4.405 2.359058e+00 6.554437e-04 5.623068e-04 6.554428e-04 2.887092e+02 3.283650e+02 2.887092e+02 1.342875e+02 2.058340e+02 1.342875e+02 3.428478e+00 3.976832e+00 3.428478e+00 1.690122e-02 2.373326e+00 1.398700e+00 9.025258e+02 1.042801e+03 9.025258e+02 4.080387e+00 5.582464e+02 3.376819e+02
4.405 3.132849e+00 4.373114e-04 3.136100e-04 4.373114e-04 1.329661e+02 1.654740e+02 1.329661e+02 8.252436e+01 1.397986e+02 8.252436e+01 4.337964e-01 5.580308e-01 4.337964e-01 3.211221e-03 4.484456e-01 2.415786e-01 2.022428e+02 2.598889e+02 2.022428e+02 1.503208e+00 2.091818e+02 1.130856e+02
4.405 2.647582e+00 6.127566e-04 5.422090e-04 6.127566e-04 2.283331e+02 2.501135e+02 2.283331e+02 1.273081e+02 1.723678e+02 1.273081e+02 1.012713e+00 1.125160e+00 1.012713e+00 5.489668e-03 6.528511e-01 4.579140e-01 4.530495e+02 5.029013e+02 4.530495e+02 2.508936e+00 2.974248e+02 2.092798e+02
4.405 2.842974e+00 5.004339e-04 3.458789e-04 5.004339e-04 3.139072e+02 4.246732e+02 3.139072e+02 9.617800e+01 2.337742e+02 9.617800e+01 4.322197e+00 6.176897e+00 4.322197e+00 1.540940e-02 3.868568e+00 1.161663e+00 1.092008e+03 1.543931e+03 1.092008e+03 3.430596e+00 7.977345e+02 2.586213e+02
4.405 3.314001e+00 3.190649e-04 2.818203e-04 3.190649e-04 1.586299e+02 1.746089e+02 1.586299e+02 9.801031e+01 1.399741e+02 9.801031e+01 5.417291e-01 6.024016e-01 5.417291e-01 2.456434e-03 4.553024e-01 3.053658e-01 2.521883e+02 2.803312e+02 2.521883e+02 1.147273e+00 2.122329e+02 1.426206e+02
